question_id,skill_id,answer_value,skill_name,skill_score
Q_CYBE_0389,networking_fundamental,belum_paham,Dynamic Skill,0.0
Q_CYBE_0389,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0389,log_analysis,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0390,linux_basic,belum_paham,Dynamic Skill,0.0
Q_CYBE_0390,networking_fundamental,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0390,networking_fundamental,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0391,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0391,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0391,mlops,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0392,wireframing,belum_paham,Dynamic Skill,0.0
Q_UI_U_0392,ui_principles,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0392,wireframing,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0393,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0393,mlops,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0393,model_training,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0394,linux_basic,belum_paham,Dynamic Skill,0.0
Q_CYBE_0394,linux_basic,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0394,networking_fundamental,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0395,wireframing,belum_paham,Dynamic Skill,0.0
Q_UI_U_0395,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0395,figma,cukup_paham,Dynamic Skill,2.0
Q_DATA_0396,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0396,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0396,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0397,ui_principles,belum_paham,Dynamic Skill,0.0
Q_UI_U_0397,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0397,ui_principles,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0398,linux_basic,belum_paham,Dynamic Skill,0.0
Q_CYBE_0398,linux_basic,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0398,linux_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0399,figma,belum_paham,Dynamic Skill,0.0
Q_UI_U_0399,figma,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0399,wireframing,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0400,networking_fundamental,belum_paham,Dynamic Skill,0.0
Q_CYBE_0400,networking_fundamental,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0400,log_analysis,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0401,linux_basic,belum_paham,Dynamic Skill,0.0
Q_CYBE_0401,linux_basic,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0401,linux_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0402,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0402,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0402,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0403,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0403,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0403,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0404,wireframing,belum_paham,Dynamic Skill,0.0
Q_UI_U_0404,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0404,ui_principles,cukup_paham,Dynamic Skill,2.0
Q_DATA_0405,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0405,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0405,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0406,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0406,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0406,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0407,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0407,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0407,python_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0408,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0408,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0408,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0409,linux_basic,belum_paham,Dynamic Skill,0.0
Q_CYBE_0409,networking_fundamental,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0409,log_analysis,cukup_paham,Dynamic Skill,2.0
Q_WEB__0410,css_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0410,javascript_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0410,html_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0411,ui_principles,belum_paham,Dynamic Skill,0.0
Q_UI_U_0411,figma,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0411,ui_principles,cukup_paham,Dynamic Skill,2.0
Q_WEB__0412,javascript_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0412,css_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0412,css_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0413,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0413,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0413,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0414,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0414,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0414,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0415,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0415,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0415,mlops,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0416,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0416,mlops,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0416,python_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0417,javascript_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0417,html_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0417,css_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0418,figma,belum_paham,Dynamic Skill,0.0
Q_UI_U_0418,figma,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0418,ui_principles,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0419,ui_principles,belum_paham,Dynamic Skill,0.0
Q_UI_U_0419,figma,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0419,wireframing,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0420,ui_principles,belum_paham,Dynamic Skill,0.0
Q_UI_U_0420,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0420,figma,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0421,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0421,mlops,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0421,mlops,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0422,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0422,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0422,linux_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0423,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0423,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0423,mlops,cukup_paham,Dynamic Skill,2.0
Q_DATA_0424,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0424,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0424,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0425,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0425,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0425,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0426,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0426,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0426,python_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0427,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0427,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0427,python_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0428,networking_fundamental,belum_paham,Dynamic Skill,0.0
Q_CYBE_0428,linux_basic,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0428,linux_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0429,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0429,networking_fundamental,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0429,log_analysis,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0430,ui_principles,belum_paham,Dynamic Skill,0.0
Q_UI_U_0430,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0430,figma,cukup_paham,Dynamic Skill,2.0
Q_WEB__0431,css_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0431,css_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0431,html_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0432,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0432,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0432,python_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0433,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0433,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0433,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0434,html_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0434,javascript_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0434,css_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0435,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0435,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0435,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0436,html_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0436,javascript_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0436,css_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0437,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0437,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0437,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0438,figma,belum_paham,Dynamic Skill,0.0
Q_UI_U_0438,figma,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0438,figma,cukup_paham,Dynamic Skill,2.0
Q_WEB__0439,javascript_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0439,css_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0439,javascript_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0440,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0440,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0440,model_training,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0441,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0441,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0441,python_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0442,ui_principles,belum_paham,Dynamic Skill,0.0
Q_UI_U_0442,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0442,wireframing,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0443,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0443,mlops,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0443,mlops,cukup_paham,Dynamic Skill,2.0
Q_DATA_0444,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0444,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0444,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0445,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0445,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0445,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0446,javascript_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0446,html_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0446,html_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0447,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0447,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0447,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0448,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0448,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0448,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0449,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0449,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0449,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0450,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0450,mlops,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0450,model_training,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0451,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0451,mlops,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0451,model_training,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0452,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0452,mlops,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0452,model_training,cukup_paham,Dynamic Skill,2.0
Q_DATA_0453,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0453,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0453,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0454,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0454,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0454,mlops,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0455,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0455,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0455,model_training,cukup_paham,Dynamic Skill,2.0
Q_DATA_0456,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0456,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0456,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0457,html_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0457,html_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0457,css_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0458,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0458,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0458,mlops,cukup_paham,Dynamic Skill,2.0
Q_WEB__0459,html_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0459,javascript_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0459,css_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0460,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0460,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0460,python_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0461,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0461,spreadsheet_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0461,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0462,wireframing,belum_paham,Dynamic Skill,0.0
Q_UI_U_0462,figma,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0462,figma,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0463,networking_fundamental,belum_paham,Dynamic Skill,0.0
Q_CYBE_0463,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0463,networking_fundamental,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0464,linux_basic,belum_paham,Dynamic Skill,0.0
Q_CYBE_0464,networking_fundamental,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0464,linux_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0465,ui_principles,belum_paham,Dynamic Skill,0.0
Q_UI_U_0465,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0465,wireframing,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0466,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0466,linux_basic,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0466,linux_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0467,wireframing,belum_paham,Dynamic Skill,0.0
Q_UI_U_0467,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0467,ui_principles,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0468,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0468,networking_fundamental,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0468,networking_fundamental,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0469,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0469,networking_fundamental,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0469,linux_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0470,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0470,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0470,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0471,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0471,mlops,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0471,mlops,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0472,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0472,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0472,python_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0473,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0473,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0473,linux_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0474,wireframing,belum_paham,Dynamic Skill,0.0
Q_UI_U_0474,figma,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0474,wireframing,cukup_paham,Dynamic Skill,2.0
Q_DATA_0475,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0475,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0475,spreadsheet_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0476,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0476,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0476,mlops,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0477,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0477,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0477,networking_fundamental,cukup_paham,Dynamic Skill,2.0
Q_WEB__0478,css_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0478,javascript_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0478,javascript_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0479,wireframing,belum_paham,Dynamic Skill,0.0
Q_UI_U_0479,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0479,ui_principles,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0480,figma,belum_paham,Dynamic Skill,0.0
Q_UI_U_0480,ui_principles,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0480,figma,cukup_paham,Dynamic Skill,2.0
Q_WEB__0481,html_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0481,css_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0481,html_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0482,ui_principles,belum_paham,Dynamic Skill,0.0
Q_UI_U_0482,ui_principles,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0482,ui_principles,cukup_paham,Dynamic Skill,2.0
Q_DATA_0483,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0483,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0483,python_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0484,javascript_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0484,css_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0484,css_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0485,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0485,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0485,python_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0486,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0486,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0486,python_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0487,ui_principles,belum_paham,Dynamic Skill,0.0
Q_UI_U_0487,ui_principles,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0487,ui_principles,cukup_paham,Dynamic Skill,2.0
Q_DATA_0488,sql_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0488,python_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0488,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0489,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0489,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0489,mlops,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0490,linux_basic,belum_paham,Dynamic Skill,0.0
Q_CYBE_0490,networking_fundamental,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0490,networking_fundamental,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0491,networking_fundamental,belum_paham,Dynamic Skill,0.0
Q_CYBE_0491,networking_fundamental,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0491,linux_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0492,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0492,mlops,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0492,model_training,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0493,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0493,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0493,python_basic,cukup_paham,Dynamic Skill,2.0
Q_WEB__0494,html_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0494,html_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0494,html_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0495,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0495,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0495,python_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0496,figma,belum_paham,Dynamic Skill,0.0
Q_UI_U_0496,ui_principles,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0496,wireframing,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0497,networking_fundamental,belum_paham,Dynamic Skill,0.0
Q_CYBE_0497,networking_fundamental,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0497,log_analysis,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0498,networking_fundamental,belum_paham,Dynamic Skill,0.0
Q_CYBE_0498,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0498,log_analysis,cukup_paham,Dynamic Skill,2.0
Q_WEB__0499,html_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0499,javascript_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0499,css_basic,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0500,log_analysis,belum_paham,Dynamic Skill,0.0
Q_CYBE_0500,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0500,networking_fundamental,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0501,ui_principles,belum_paham,Dynamic Skill,0.0
Q_UI_U_0501,figma,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0501,figma,cukup_paham,Dynamic Skill,2.0
Q_CYBE_0502,linux_basic,belum_paham,Dynamic Skill,0.0
Q_CYBE_0502,log_analysis,paham_dasar,Dynamic Skill,1.0
Q_CYBE_0502,linux_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0503,mlops,belum_paham,Dynamic Skill,0.0
Q_AI_M_0503,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0503,model_training,cukup_paham,Dynamic Skill,2.0
Q_WEB__0504,html_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0504,javascript_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0504,javascript_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0505,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0505,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0505,mlops,cukup_paham,Dynamic Skill,2.0
Q_WEB__0506,javascript_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0506,css_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0506,javascript_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0507,ui_principles,belum_paham,Dynamic Skill,0.0
Q_UI_U_0507,ui_principles,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0507,figma,cukup_paham,Dynamic Skill,2.0
Q_DATA_0508,spreadsheet_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0508,sql_basic,paham_dasar,Dynamic Skill,1.0
Q_DATA_0508,sql_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0509,wireframing,belum_paham,Dynamic Skill,0.0
Q_UI_U_0509,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0509,wireframing,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0510,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0510,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0510,mlops,cukup_paham,Dynamic Skill,2.0
Q_WEB__0511,css_basic,belum_paham,Dynamic Skill,0.0
Q_WEB__0511,html_basic,paham_dasar,Dynamic Skill,1.0
Q_WEB__0511,html_basic,cukup_paham,Dynamic Skill,2.0
Q_UI_U_0512,figma,belum_paham,Dynamic Skill,0.0
Q_UI_U_0512,wireframing,paham_dasar,Dynamic Skill,1.0
Q_UI_U_0512,ui_principles,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0513,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0513,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0513,python_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0514,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0514,python_basic,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0514,model_training,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0515,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0515,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0515,model_training,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0516,python_basic,belum_paham,Dynamic Skill,0.0
Q_AI_M_0516,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0516,python_basic,cukup_paham,Dynamic Skill,2.0
Q_AI_M_0517,model_training,belum_paham,Dynamic Skill,0.0
Q_AI_M_0517,model_training,paham_dasar,Dynamic Skill,1.0
Q_AI_M_0517,python_basic,cukup_paham,Dynamic Skill,2.0
Q_DATA_0518,python_basic,belum_paham,Dynamic Skill,0.0
Q_DATA_0518,python_basic,paham_dasar,Dynamic Skill,1.0
