question_id,answer_value,skill_id,skill_name,skill_score
Q_UI_U_0411,cukup_paham,ui_principles,Dynamic Skill,2
Q_WEB__0412,belum_paham,javascript_basic,Dynamic Skill,0
Q_WEB__0412,paham_dasar,css_basic,Dynamic Skill,1
Q_WEB__0412,cukup_paham,css_basic,Dynamic Skill,2
Q_DATA_0413,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0413,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0413,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_DATA_0414,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0414,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0414,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_AI_M_0415,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0415,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0415,cukup_paham,mlops,Dynamic Skill,2
Q_AI_M_0416,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0416,paham_dasar,mlops,Dynamic Skill,1
Q_AI_M_0416,cukup_paham,python_basic,Dynamic Skill,2
Q_WEB__0417,belum_paham,javascript_basic,Dynamic Skill,0
Q_WEB__0417,paham_dasar,html_basic,Dynamic Skill,1
Q_WEB__0417,cukup_paham,css_basic,Dynamic Skill,2
Q_UI_U_0418,belum_paham,figma,Dynamic Skill,0
Q_UI_U_0418,paham_dasar,figma,Dynamic Skill,1
Q_UI_U_0418,cukup_paham,ui_principles,Dynamic Skill,2
Q_UI_U_0419,belum_paham,ui_principles,Dynamic Skill,0
Q_UI_U_0419,paham_dasar,figma,Dynamic Skill,1
Q_UI_U_0419,cukup_paham,wireframing,Dynamic Skill,2
Q_UI_U_0420,belum_paham,ui_principles,Dynamic Skill,0
Q_UI_U_0420,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0420,cukup_paham,figma,Dynamic Skill,2
Q_AI_M_0421,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0421,paham_dasar,mlops,Dynamic Skill,1
Q_AI_M_0421,cukup_paham,mlops,Dynamic Skill,2
Q_CYBE_0422,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0422,paham_dasar,log_analysis,Dynamic Skill,1
Q_CYBE_0422,cukup_paham,linux_basic,Dynamic Skill,2
Q_AI_M_0423,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0423,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0423,cukup_paham,mlops,Dynamic Skill,2
Q_DATA_0424,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0424,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0424,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_DATA_0425,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0425,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0425,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_AI_M_0426,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0426,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0426,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0427,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0427,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0427,cukup_paham,python_basic,Dynamic Skill,2
Q_CYBE_0428,belum_paham,networking_fundamental,Dynamic Skill,0
Q_CYBE_0428,paham_dasar,linux_basic,Dynamic Skill,1
Q_CYBE_0428,cukup_paham,linux_basic,Dynamic Skill,2
Q_CYBE_0429,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0429,paham_dasar,networking_fundamental,Dynamic Skill,1
Q_CYBE_0429,cukup_paham,log_analysis,Dynamic Skill,2
Q_UI_U_0430,belum_paham,ui_principles,Dynamic Skill,0
Q_UI_U_0430,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0430,cukup_paham,figma,Dynamic Skill,2
Q_WEB__0431,belum_paham,css_basic,Dynamic Skill,0
Q_WEB__0431,paham_dasar,css_basic,Dynamic Skill,1
Q_WEB__0431,cukup_paham,html_basic,Dynamic Skill,2
Q_AI_M_0432,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0432,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0432,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0433,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0433,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0433,cukup_paham,sql_basic,Dynamic Skill,2
Q_WEB__0434,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0434,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0434,cukup_paham,css_basic,Dynamic Skill,2
Q_DATA_0435,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0435,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0435,cukup_paham,sql_basic,Dynamic Skill,2
Q_WEB__0436,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0436,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0436,cukup_paham,css_basic,Dynamic Skill,2
Q_DATA_0437,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0437,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0437,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_UI_U_0438,belum_paham,figma,Dynamic Skill,0
Q_UI_U_0438,paham_dasar,figma,Dynamic Skill,1
Q_UI_U_0438,cukup_paham,figma,Dynamic Skill,2
Q_WEB__0439,belum_paham,javascript_basic,Dynamic Skill,0
Q_WEB__0439,paham_dasar,css_basic,Dynamic Skill,1
Q_WEB__0439,cukup_paham,javascript_basic,Dynamic Skill,2
Q_AI_M_0440,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0440,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0440,cukup_paham,model_training,Dynamic Skill,2
Q_AI_M_0441,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0441,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0441,cukup_paham,python_basic,Dynamic Skill,2
Q_UI_U_0442,belum_paham,ui_principles,Dynamic Skill,0
Q_UI_U_0442,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0442,cukup_paham,wireframing,Dynamic Skill,2
Q_AI_M_0443,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0443,paham_dasar,mlops,Dynamic Skill,1
Q_AI_M_0443,cukup_paham,mlops,Dynamic Skill,2
Q_DATA_0444,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0444,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0444,cukup_paham,sql_basic,Dynamic Skill,2
Q_DATA_0445,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0445,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0445,cukup_paham,sql_basic,Dynamic Skill,2
Q_WEB__0446,belum_paham,javascript_basic,Dynamic Skill,0
Q_WEB__0446,paham_dasar,html_basic,Dynamic Skill,1
Q_WEB__0446,cukup_paham,html_basic,Dynamic Skill,2
Q_DATA_0447,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0447,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0447,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_DATA_0448,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0448,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0448,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_DATA_0449,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0449,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0449,cukup_paham,sql_basic,Dynamic Skill,2
Q_AI_M_0450,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0450,paham_dasar,mlops,Dynamic Skill,1
Q_AI_M_0450,cukup_paham,model_training,Dynamic Skill,2
Q_AI_M_0451,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0451,paham_dasar,mlops,Dynamic Skill,1
Q_AI_M_0451,cukup_paham,model_training,Dynamic Skill,2
Q_AI_M_0452,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0452,paham_dasar,mlops,Dynamic Skill,1
Q_AI_M_0452,cukup_paham,model_training,Dynamic Skill,2
Q_DATA_0453,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0453,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0453,cukup_paham,sql_basic,Dynamic Skill,2
Q_AI_M_0454,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0454,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0454,cukup_paham,mlops,Dynamic Skill,2
Q_AI_M_0455,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0455,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0455,cukup_paham,model_training,Dynamic Skill,2
Q_DATA_0456,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0456,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0456,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_WEB__0457,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0457,paham_dasar,html_basic,Dynamic Skill,1
Q_WEB__0457,cukup_paham,css_basic,Dynamic Skill,2
Q_AI_M_0458,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0458,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0458,cukup_paham,mlops,Dynamic Skill,2
Q_WEB__0459,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0459,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0459,cukup_paham,css_basic,Dynamic Skill,2
Q_DATA_0460,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0460,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0460,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0461,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0461,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0461,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_UI_U_0462,belum_paham,wireframing,Dynamic Skill,0
Q_UI_U_0462,paham_dasar,figma,Dynamic Skill,1
Q_UI_U_0462,cukup_paham,figma,Dynamic Skill,2
Q_CYBE_0463,belum_paham,networking_fundamental,Dynamic Skill,0
Q_CYBE_0463,paham_dasar,log_analysis,Dynamic Skill,1
Q_CYBE_0463,cukup_paham,networking_fundamental,Dynamic Skill,2
Q_CYBE_0464,belum_paham,linux_basic,Dynamic Skill,0
Q_CYBE_0464,paham_dasar,networking_fundamental,Dynamic Skill,1
Q_CYBE_0464,cukup_paham,linux_basic,Dynamic Skill,2
Q_UI_U_0465,belum_paham,ui_principles,Dynamic Skill,0
Q_UI_U_0465,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0465,cukup_paham,wireframing,Dynamic Skill,2
Q_CYBE_0466,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0466,paham_dasar,linux_basic,Dynamic Skill,1
Q_CYBE_0466,cukup_paham,linux_basic,Dynamic Skill,2
Q_UI_U_0467,belum_paham,wireframing,Dynamic Skill,0
Q_UI_U_0467,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0467,cukup_paham,ui_principles,Dynamic Skill,2
Q_CYBE_0468,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0468,paham_dasar,networking_fundamental,Dynamic Skill,1
Q_CYBE_0468,cukup_paham,networking_fundamental,Dynamic Skill,2
Q_CYBE_0469,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0469,paham_dasar,networking_fundamental,Dynamic Skill,1
Q_CYBE_0469,cukup_paham,linux_basic,Dynamic Skill,2
Q_DATA_0470,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0470,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0470,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_AI_M_0471,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0471,paham_dasar,mlops,Dynamic Skill,1
Q_AI_M_0471,cukup_paham,mlops,Dynamic Skill,2
Q_AI_M_0472,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0472,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0472,cukup_paham,python_basic,Dynamic Skill,2
Q_CYBE_0473,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0473,paham_dasar,log_analysis,Dynamic Skill,1
Q_CYBE_0473,cukup_paham,linux_basic,Dynamic Skill,2
Q_UI_U_0474,belum_paham,wireframing,Dynamic Skill,0
Q_UI_U_0474,paham_dasar,figma,Dynamic Skill,1
Q_UI_U_0474,cukup_paham,wireframing,Dynamic Skill,2
Q_DATA_0475,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0475,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0475,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_AI_M_0476,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0476,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0476,cukup_paham,mlops,Dynamic Skill,2
Q_CYBE_0477,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0477,paham_dasar,log_analysis,Dynamic Skill,1
Q_CYBE_0477,cukup_paham,networking_fundamental,Dynamic Skill,2
Q_WEB__0478,belum_paham,css_basic,Dynamic Skill,0
Q_WEB__0478,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0478,cukup_paham,javascript_basic,Dynamic Skill,2
Q_UI_U_0479,belum_paham,wireframing,Dynamic Skill,0
Q_UI_U_0479,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0479,cukup_paham,ui_principles,Dynamic Skill,2
Q_UI_U_0480,belum_paham,figma,Dynamic Skill,0
Q_UI_U_0480,paham_dasar,ui_principles,Dynamic Skill,1
Q_UI_U_0480,cukup_paham,figma,Dynamic Skill,2
Q_WEB__0481,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0481,paham_dasar,css_basic,Dynamic Skill,1
Q_WEB__0481,cukup_paham,html_basic,Dynamic Skill,2
Q_UI_U_0482,belum_paham,ui_principles,Dynamic Skill,0
Q_UI_U_0482,paham_dasar,ui_principles,Dynamic Skill,1
Q_UI_U_0482,cukup_paham,ui_principles,Dynamic Skill,2
Q_DATA_0483,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0483,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0483,cukup_paham,python_basic,Dynamic Skill,2
Q_WEB__0484,belum_paham,javascript_basic,Dynamic Skill,0
Q_WEB__0484,paham_dasar,css_basic,Dynamic Skill,1
Q_WEB__0484,cukup_paham,css_basic,Dynamic Skill,2
Q_AI_M_0485,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0485,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0485,cukup_paham,python_basic,Dynamic Skill,2
Q_AI_M_0486,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0486,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0486,cukup_paham,python_basic,Dynamic Skill,2
Q_UI_U_0487,belum_paham,ui_principles,Dynamic Skill,0
Q_UI_U_0487,paham_dasar,ui_principles,Dynamic Skill,1
Q_UI_U_0487,cukup_paham,ui_principles,Dynamic Skill,2
Q_DATA_0488,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0488,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0488,cukup_paham,sql_basic,Dynamic Skill,2
Q_AI_M_0489,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0489,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0489,cukup_paham,mlops,Dynamic Skill,2
Q_CYBE_0490,belum_paham,linux_basic,Dynamic Skill,0
Q_CYBE_0490,paham_dasar,networking_fundamental,Dynamic Skill,1
Q_CYBE_0490,cukup_paham,networking_fundamental,Dynamic Skill,2
Q_CYBE_0491,belum_paham,networking_fundamental,Dynamic Skill,0
Q_CYBE_0491,paham_dasar,networking_fundamental,Dynamic Skill,1
Q_CYBE_0491,cukup_paham,linux_basic,Dynamic Skill,2
Q_AI_M_0492,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0492,paham_dasar,mlops,Dynamic Skill,1
Q_AI_M_0492,cukup_paham,model_training,Dynamic Skill,2
Q_AI_M_0493,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0493,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0493,cukup_paham,python_basic,Dynamic Skill,2
Q_WEB__0494,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0494,paham_dasar,html_basic,Dynamic Skill,1
Q_WEB__0494,cukup_paham,html_basic,Dynamic Skill,2
Q_AI_M_0495,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0495,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0495,cukup_paham,python_basic,Dynamic Skill,2
Q_UI_U_0496,belum_paham,figma,Dynamic Skill,0
Q_UI_U_0496,paham_dasar,ui_principles,Dynamic Skill,1
Q_UI_U_0496,cukup_paham,wireframing,Dynamic Skill,2
Q_CYBE_0497,belum_paham,networking_fundamental,Dynamic Skill,0
Q_CYBE_0497,paham_dasar,networking_fundamental,Dynamic Skill,1
Q_CYBE_0497,cukup_paham,log_analysis,Dynamic Skill,2
Q_CYBE_0498,belum_paham,networking_fundamental,Dynamic Skill,0
Q_CYBE_0498,paham_dasar,log_analysis,Dynamic Skill,1
Q_CYBE_0498,cukup_paham,log_analysis,Dynamic Skill,2
Q_WEB__0499,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0499,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0499,cukup_paham,css_basic,Dynamic Skill,2
Q_CYBE_0500,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0500,paham_dasar,log_analysis,Dynamic Skill,1
Q_CYBE_0500,cukup_paham,networking_fundamental,Dynamic Skill,2
Q_UI_U_0501,belum_paham,ui_principles,Dynamic Skill,0
Q_UI_U_0501,paham_dasar,figma,Dynamic Skill,1
Q_UI_U_0501,cukup_paham,figma,Dynamic Skill,2
Q_CYBE_0502,belum_paham,linux_basic,Dynamic Skill,0
Q_CYBE_0502,paham_dasar,log_analysis,Dynamic Skill,1
Q_CYBE_0502,cukup_paham,linux_basic,Dynamic Skill,2
Q_AI_M_0503,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0503,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0503,cukup_paham,model_training,Dynamic Skill,2
Q_WEB__0504,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0504,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0504,cukup_paham,javascript_basic,Dynamic Skill,2
Q_AI_M_0505,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0505,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0505,cukup_paham,mlops,Dynamic Skill,2
Q_WEB__0506,belum_paham,javascript_basic,Dynamic Skill,0
Q_WEB__0506,paham_dasar,css_basic,Dynamic Skill,1
Q_WEB__0506,cukup_paham,javascript_basic,Dynamic Skill,2
Q_UI_U_0507,belum_paham,ui_principles,Dynamic Skill,0
Q_UI_U_0507,paham_dasar,ui_principles,Dynamic Skill,1
Q_UI_U_0507,cukup_paham,figma,Dynamic Skill,2
Q_DATA_0508,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0508,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0508,cukup_paham,sql_basic,Dynamic Skill,2
Q_UI_U_0509,belum_paham,wireframing,Dynamic Skill,0
Q_UI_U_0509,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0509,cukup_paham,wireframing,Dynamic Skill,2
Q_AI_M_0510,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0510,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0510,cukup_paham,mlops,Dynamic Skill,2
Q_WEB__0511,belum_paham,css_basic,Dynamic Skill,0
Q_WEB__0511,paham_dasar,html_basic,Dynamic Skill,1
Q_WEB__0511,cukup_paham,html_basic,Dynamic Skill,2
Q_UI_U_0512,belum_paham,figma,Dynamic Skill,0
Q_UI_U_0512,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0512,cukup_paham,ui_principles,Dynamic Skill,2
Q_AI_M_0513,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0513,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0513,cukup_paham,python_basic,Dynamic Skill,2
Q_AI_M_0514,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0514,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0514,cukup_paham,model_training,Dynamic Skill,2
Q_AI_M_0515,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0515,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0515,cukup_paham,model_training,Dynamic Skill,2
Q_AI_M_0516,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0516,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0516,cukup_paham,python_basic,Dynamic Skill,2
Q_AI_M_0517,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0517,paham_dasar,model_training,Dynamic Skill,1
Q_AI_M_0517,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0518,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0518,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0518,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0519,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0519,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0519,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_CYBE_0520,belum_paham,networking_fundamental,Dynamic Skill,0
Q_CYBE_0520,paham_dasar,log_analysis,Dynamic Skill,1
Q_CYBE_0520,cukup_paham,log_analysis,Dynamic Skill,2
Q_CYBE_0521,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0521,paham_dasar,log_analysis,Dynamic Skill,1
Q_CYBE_0521,cukup_paham,log_analysis,Dynamic Skill,2
Q_UI_U_0522,belum_paham,ui_principles,Dynamic Skill,0
Q_UI_U_0522,paham_dasar,ui_principles,Dynamic Skill,1
Q_UI_U_0522,cukup_paham,wireframing,Dynamic Skill,2
Q_DATA_0523,belum_paham,python_basic,Dynamic Skill,0
Q_DATA_0523,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0523,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0524,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0524,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0524,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_DATA_0525,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0525,paham_dasar,spreadsheet_basic,Dynamic Skill,1
Q_DATA_0525,cukup_paham,sql_basic,Dynamic Skill,2
Q_WEB__0526,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0526,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0526,cukup_paham,javascript_basic,Dynamic Skill,2
Q_WEB__0527,belum_paham,javascript_basic,Dynamic Skill,0
Q_WEB__0527,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0527,cukup_paham,html_basic,Dynamic Skill,2
Q_WEB__0528,belum_paham,css_basic,Dynamic Skill,0
Q_WEB__0528,paham_dasar,css_basic,Dynamic Skill,1
Q_WEB__0528,cukup_paham,css_basic,Dynamic Skill,2
Q_AI_M_0529,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0529,paham_dasar,mlops,Dynamic Skill,1
Q_AI_M_0529,cukup_paham,python_basic,Dynamic Skill,2
Q_WEB__0530,belum_paham,javascript_basic,Dynamic Skill,0
Q_WEB__0530,paham_dasar,html_basic,Dynamic Skill,1
Q_WEB__0530,cukup_paham,html_basic,Dynamic Skill,2
Q_CYBE_0531,belum_paham,log_analysis,Dynamic Skill,0
Q_CYBE_0531,paham_dasar,linux_basic,Dynamic Skill,1
Q_CYBE_0531,cukup_paham,linux_basic,Dynamic Skill,2
Q_AI_M_0532,belum_paham,python_basic,Dynamic Skill,0
Q_AI_M_0532,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0532,cukup_paham,model_training,Dynamic Skill,2
Q_UI_U_0533,belum_paham,figma,Dynamic Skill,0
Q_UI_U_0533,paham_dasar,ui_principles,Dynamic Skill,1
Q_UI_U_0533,cukup_paham,figma,Dynamic Skill,2
Q_AI_M_0534,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0534,paham_dasar,python_basic,Dynamic Skill,1
Q_AI_M_0534,cukup_paham,mlops,Dynamic Skill,2
Q_UI_U_0535,belum_paham,ui_principles,Dynamic Skill,0
Q_UI_U_0535,paham_dasar,ui_principles,Dynamic Skill,1
Q_UI_U_0535,cukup_paham,figma,Dynamic Skill,2
Q_DATA_0536,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0536,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0536,cukup_paham,sql_basic,Dynamic Skill,2
Q_WEB__0537,belum_paham,css_basic,Dynamic Skill,0
Q_WEB__0537,paham_dasar,html_basic,Dynamic Skill,1
Q_WEB__0537,cukup_paham,javascript_basic,Dynamic Skill,2
Q_DATA_0538,belum_paham,spreadsheet_basic,Dynamic Skill,0
Q_DATA_0538,paham_dasar,sql_basic,Dynamic Skill,1
Q_DATA_0538,cukup_paham,python_basic,Dynamic Skill,2
Q_DATA_0539,belum_paham,sql_basic,Dynamic Skill,0
Q_DATA_0539,paham_dasar,python_basic,Dynamic Skill,1
Q_DATA_0539,cukup_paham,spreadsheet_basic,Dynamic Skill,2
Q_AI_M_0540,belum_paham,mlops,Dynamic Skill,0
Q_AI_M_0540,paham_dasar,mlops,Dynamic Skill,1
Q_AI_M_0540,cukup_paham,mlops,Dynamic Skill,2
Q_WEB__0541,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0541,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0541,cukup_paham,javascript_basic,Dynamic Skill,2
Q_AI_M_0542,belum_paham,model_training,Dynamic Skill,0
Q_AI_M_0542,paham_dasar,mlops,Dynamic Skill,1
Q_AI_M_0542,cukup_paham,model_training,Dynamic Skill,2
Q_CYBE_0543,belum_paham,networking_fundamental,Dynamic Skill,0
Q_CYBE_0543,paham_dasar,linux_basic,Dynamic Skill,1
Q_CYBE_0543,cukup_paham,log_analysis,Dynamic Skill,2
Q_WEB__0544,belum_paham,html_basic,Dynamic Skill,0
Q_WEB__0544,paham_dasar,javascript_basic,Dynamic Skill,1
Q_WEB__0544,cukup_paham,html_basic,Dynamic Skill,2
Q_UI_U_0545,belum_paham,wireframing,Dynamic Skill,0
Q_UI_U_0545,paham_dasar,ui_principles,Dynamic Skill,1
Q_UI_U_0545,cukup_paham,ui_principles,Dynamic Skill,2
Q_WEB__0546,belum_paham,javascript_basic,Dynamic Skill,0
Q_WEB__0546,paham_dasar,html_basic,Dynamic Skill,1
Q_WEB__0546,cukup_paham,javascript_basic,Dynamic Skill,2
Q_UI_U_0547,belum_paham,figma,Dynamic Skill,0
Q_UI_U_0547,paham_dasar,ui_principles,Dynamic Skill,1
Q_UI_U_0547,cukup_paham,figma,Dynamic Skill,2
Q_UI_U_0548,belum_paham,figma,Dynamic Skill,0
Q_UI_U_0548,paham_dasar,wireframing,Dynamic Skill,1
Q_UI_U_0548,cukup_paham,wireframing,Dynamic Skill,2
