role_id,role_name,domain_interest,required_skill_id,required_skill_name,skill_category,priority,minimum_level,step_order,prerequisite_skill_id
senior_data_scientist__analytics____grab_financial_services,Senior Data Scientist (Analytics) - Grab Financial Services,ai_ml,power_bi,Power BI,core,medium,intermediate,8,rest_api
senior_data_scientist__analytics____grab_financial_services,Senior Data Scientist (Analytics) - Grab Financial Services,data_science,javascript,JavaScript,fundamental,high,basic,1,
senior_data_scientist__analytics____grab_financial_services,Senior Data Scientist (Analytics) - Grab Financial Services,data_science,python,Python,fundamental,high,basic,2,javascript
senior_data_scientist__analytics____grab_financial_services,Senior Data Scientist (Analytics) - Grab Financial Services,data_science,excel,Excel,fundamental,high,basic,3,python
senior_data_scientist__analytics____grab_financial_services,Senior Data Scientist (Analytics) - Grab Financial Services,data_science,sql,SQL,fundamental,medium,basic,4,excel
senior_data_scientist__analytics____grab_financial_services,Senior Data Scientist (Analytics) - Grab Financial Services,data_science,typescript,TypeScript,core,medium,intermediate,5,sql
senior_data_scientist__analytics____grab_financial_services,Senior Data Scientist (Analytics) - Grab Financial Services,data_science,ui_ux,UI/UX,core,medium,intermediate,6,typescript
senior_data_scientist__analytics____grab_financial_services,Senior Data Scientist (Analytics) - Grab Financial Services,data_science,rest_api,REST API,core,medium,intermediate,7,ui_ux
senior_data_scientist__analytics____grab_financial_services,Senior Data Scientist (Analytics) - Grab Financial Services,data_science,power_bi,Power BI,core,medium,intermediate,8,rest_api
senior_devops,Senior DevOps,devops,python,Python,fundamental,high,basic,1,
senior_devops,Senior DevOps,devops,excel,Excel,fundamental,high,basic,2,python
senior_devops,Senior DevOps,devops,typescript,TypeScript,core,high,intermediate,3,excel
senior_devops,Senior DevOps,devops,golang,Golang,core,medium,intermediate,4,typescript
senior_devops,Senior DevOps,devops,next_js,Next.js,core,medium,intermediate,5,golang
senior_devops,Senior DevOps,devops,azure,Azure,advanced,medium,advanced,6,next_js
senior_devops,Senior DevOps,devops,kubernetes,Kubernetes,advanced,medium,advanced,7,azure
senior_devops,Senior DevOps,devops,docker,Docker,advanced,medium,advanced,8,kubernetes
senior_devops,Senior DevOps,devops,gcp,GCP,advanced,medium,advanced,9,docker
senior_devops,Senior DevOps,devops,ci_cd,CI/CD,advanced,medium,advanced,10,gcp
senior_devops,Senior DevOps,devops,aws,AWS,advanced,medium,advanced,11,ci_cd
senior_devops_engineer,Senior DevOps Engineer,cyber_security,java,Java,fundamental,high,basic,1,
senior_devops_engineer,Senior DevOps Engineer,cyber_security,python,Python,fundamental,high,basic,2,java
senior_devops_engineer,Senior DevOps Engineer,cyber_security,excel,Excel,fundamental,high,basic,3,python
senior_devops_engineer,Senior DevOps Engineer,cyber_security,git,Git,fundamental,medium,basic,4,excel
senior_devops_engineer,Senior DevOps Engineer,cyber_security,typescript,TypeScript,core,medium,intermediate,5,git
senior_devops_engineer,Senior DevOps Engineer,cyber_security,ui_ux,UI/UX,core,medium,intermediate,6,typescript
senior_devops_engineer,Senior DevOps Engineer,cyber_security,ci_cd,CI/CD,advanced,medium,advanced,7,ui_ux
senior_devops_engineer,Senior DevOps Engineer,cyber_security,linux,Linux,advanced,medium,advanced,8,ci_cd
senior_devops_engineer,Senior DevOps Engineer,devops,java,Java,fundamental,high,basic,1,
senior_devops_engineer,Senior DevOps Engineer,devops,python,Python,fundamental,high,basic,2,java
senior_devops_engineer,Senior DevOps Engineer,devops,excel,Excel,fundamental,high,basic,3,python
senior_devops_engineer,Senior DevOps Engineer,devops,git,Git,fundamental,medium,basic,4,excel
senior_devops_engineer,Senior DevOps Engineer,devops,typescript,TypeScript,core,medium,intermediate,5,git
senior_devops_engineer,Senior DevOps Engineer,devops,ui_ux,UI/UX,core,medium,intermediate,6,typescript
senior_devops_engineer,Senior DevOps Engineer,devops,ci_cd,CI/CD,advanced,medium,advanced,7,ui_ux
senior_devops_engineer,Senior DevOps Engineer,devops,linux,Linux,advanced,medium,advanced,8,ci_cd
senior_fp_a,Senior FP&A,data_science,excel,Excel,fundamental,high,basic,1,
senior_fp_a,Senior FP&A,data_science,typescript,TypeScript,core,high,intermediate,2,excel
senior_full_stack_developer,Senior Full Stack Developer,web_development,html,HTML,fundamental,high,basic,1,
senior_full_stack_developer,Senior Full Stack Developer,web_development,agile_scrum,Agile/Scrum,fundamental,high,basic,2,html
senior_full_stack_developer,Senior Full Stack Developer,web_development,git,Git,fundamental,high,basic,3,agile_scrum
senior_full_stack_developer,Senior Full Stack Developer,web_development,css,CSS,fundamental,medium,basic,4,git
senior_full_stack_developer,Senior Full Stack Developer,web_development,typescript,TypeScript,core,medium,intermediate,5,css
senior_full_stack_developer,Senior Full Stack Developer,web_development,angular,Angular,core,medium,intermediate,6,typescript
senior_full_stack_developer,Senior Full Stack Developer,web_development,rest_api,REST API,core,medium,intermediate,7,angular
senior_full_stack_developer,Senior Full Stack Developer,web_development,ci_cd,CI/CD,advanced,medium,advanced,8,rest_api
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,javascript,JavaScript,fundamental,high,basic,1,
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,sql,SQL,fundamental,high,basic,2,javascript
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,html,HTML,fundamental,high,basic,3,sql
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,java,Java,fundamental,medium,basic,4,html
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,php,PHP,fundamental,medium,basic,5,java
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,excel,Excel,fundamental,medium,basic,6,php
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,git,Git,fundamental,medium,basic,7,excel
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,css,CSS,fundamental,medium,basic,8,git
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,typescript,TypeScript,core,medium,intermediate,9,css
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,machine_learning,Machine Learning,core,medium,intermediate,10,typescript
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,golang,Golang,core,medium,intermediate,11,machine_learning
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,postgresql,PostgreSQL,core,medium,intermediate,12,golang
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,vue_js,Vue.js,core,medium,intermediate,13,postgresql
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,rest_api,REST API,core,medium,intermediate,14,vue_js
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,react_js,React.js,core,medium,intermediate,15,rest_api
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,mongodb,MongoDB,core,medium,intermediate,16,react_js
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,docker,Docker,advanced,medium,advanced,17,mongodb
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,aws,AWS,advanced,medium,advanced,18,docker
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,azure,Azure,advanced,medium,advanced,19,aws
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,kubernetes,Kubernetes,advanced,medium,advanced,20,azure
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,microservices,Microservices,advanced,medium,advanced,21,kubernetes
senior_fullstack_backend_developer,Senior Fullstack Backend Developer,web_development,gcp,GCP,advanced,medium,advanced,22,microservices
senior_fullstack_developer,Senior Fullstack Developer,web_development,javascript,JavaScript,fundamental,high,basic,1,
senior_fullstack_developer,Senior Fullstack Developer,web_development,html,HTML,fundamental,high,basic,2,javascript
senior_fullstack_developer,Senior Fullstack Developer,web_development,excel,Excel,fundamental,high,basic,3,html
senior_fullstack_developer,Senior Fullstack Developer,web_development,git,Git,fundamental,medium,basic,4,excel
senior_fullstack_developer,Senior Fullstack Developer,web_development,css,CSS,fundamental,medium,basic,5,git
senior_fullstack_developer,Senior Fullstack Developer,web_development,typescript,TypeScript,core,medium,intermediate,6,css
senior_fullstack_developer,Senior Fullstack Developer,web_development,ui_ux,UI/UX,core,medium,intermediate,7,typescript
senior_fullstack_developer,Senior Fullstack Developer,web_development,tailwind_css,Tailwind CSS,core,medium,intermediate,8,ui_ux
senior_fullstack_developer,Senior Fullstack Developer,web_development,golang,Golang,core,medium,intermediate,9,tailwind_css
senior_fullstack_developer,Senior Fullstack Developer,web_development,mysql,MySQL,core,medium,intermediate,10,golang
senior_fullstack_developer,Senior Fullstack Developer,web_development,figma,Figma,core,medium,intermediate,11,mysql
senior_fullstack_developer,Senior Fullstack Developer,web_development,node_js,Node.js,core,medium,intermediate,12,figma
senior_fullstack_developer,Senior Fullstack Developer,web_development,postgresql,PostgreSQL,core,medium,intermediate,13,node_js
senior_fullstack_developer,Senior Fullstack Developer,web_development,next_js,Next.js,core,medium,intermediate,14,postgresql
senior_fullstack_developer,Senior Fullstack Developer,web_development,bootstrap,Bootstrap,core,medium,intermediate,15,next_js
senior_fullstack_developer,Senior Fullstack Developer,web_development,rest_api,REST API,core,medium,intermediate,16,bootstrap
senior_fullstack_developer,Senior Fullstack Developer,web_development,react_js,React.js,core,medium,intermediate,17,rest_api
senior_fullstack_developer,Senior Fullstack Developer,web_development,graphql,GraphQL,core,medium,intermediate,18,react_js
senior_fullstack_developer,Senior Fullstack Developer,web_development,aws,AWS,advanced,medium,advanced,19,graphql
senior_fullstack_developer,Senior Fullstack Developer,web_development,azure,Azure,advanced,medium,advanced,20,aws
senior_fullstack_developer,Senior Fullstack Developer,web_development,microservices,Microservices,advanced,medium,advanced,21,azure
senior_fullstack_developer,Senior Fullstack Developer,web_development,gcp,GCP,advanced,medium,advanced,22,microservices
senior_fullstack_developer,Senior Fullstack Developer,web_development,ci_cd,CI/CD,advanced,medium,advanced,23,gcp
senior_game_designer,Senior Game Designer,ui_ux,excel,Excel,fundamental,high,basic,1,
senior_game_designer,Senior Game Designer,ui_ux,typescript,TypeScript,core,high,intermediate,2,excel
senior_game_designer,Senior Game Designer,ui_ux,ui_ux,UI/UX,core,high,intermediate,3,typescript
senior_game_designer,Senior Game Designer,ui_ux,figma,Figma,core,medium,intermediate,4,ui_ux
senior_graphic_designer,Senior Graphic Designer,ui_ux,excel,Excel,fundamental,high,basic,1,
senior_graphic_designer,Senior Graphic Designer,ui_ux,typescript,TypeScript,core,high,intermediate,2,excel
senior_it_auditor,Senior IT Auditor,cyber_security,excel,Excel,fundamental,high,basic,1,
senior_it_auditor,Senior IT Auditor,cyber_security,typescript,TypeScript,core,high,intermediate,2,excel
senior_it_auditor,Senior IT Auditor,cyber_security,cybersecurity,Cybersecurity,advanced,high,advanced,3,typescript
senior_infrastructure_read_team_specialis,Senior Infrastructure Read Team Specialis,cyber_security,python,Python,fundamental,high,basic,1,
senior_infrastructure_read_team_specialis,Senior Infrastructure Read Team Specialis,cyber_security,r,R,fundamental,high,basic,2,python
senior_infrastructure_read_team_specialis,Senior Infrastructure Read Team Specialis,cyber_security,typescript,TypeScript,core,high,intermediate,3,r
senior_infrastructure_read_team_specialis,Senior Infrastructure Read Team Specialis,cyber_security,golang,Golang,core,medium,intermediate,4,typescript
senior_infrastructure_read_team_specialis,Senior Infrastructure Read Team Specialis,cyber_security,penetration_testing,Penetration Testing,advanced,medium,advanced,5,golang
senior_infrastructure_read_team_specialis,Senior Infrastructure Read Team Specialis,cyber_security,linux,Linux,advanced,medium,advanced,6,penetration_testing
senior_infrastructure_read_team_specialis,Senior Infrastructure Read Team Specialis,devops,python,Python,fundamental,high,basic,1,
senior_infrastructure_read_team_specialis,Senior Infrastructure Read Team Specialis,devops,r,R,fundamental,high,basic,2,python
senior_infrastructure_read_team_specialis,Senior Infrastructure Read Team Specialis,devops,typescript,TypeScript,core,high,intermediate,3,r
senior_infrastructure_read_team_specialis,Senior Infrastructure Read Team Specialis,devops,golang,Golang,core,medium,intermediate,4,typescript
senior_infrastructure_read_team_specialis,Senior Infrastructure Read Team Specialis,devops,penetration_testing,Penetration Testing,advanced,medium,advanced,5,golang
senior_infrastructure_read_team_specialis,Senior Infrastructure Read Team Specialis,devops,linux,Linux,advanced,medium,advanced,6,penetration_testing
senior_machine_learning_engineer,Senior Machine Learning Engineer,ai_ml,python,Python,fundamental,high,basic,1,
senior_machine_learning_engineer,Senior Machine Learning Engineer,ai_ml,git,Git,fundamental,high,basic,2,python
senior_machine_learning_engineer,Senior Machine Learning Engineer,ai_ml,typescript,TypeScript,core,high,intermediate,3,git
senior_machine_learning_engineer,Senior Machine Learning Engineer,ai_ml,rest_api,REST API,core,medium,intermediate,4,typescript
senior_machine_learning_engineer,Senior Machine Learning Engineer,ai_ml,machine_learning,Machine Learning,core,medium,intermediate,5,rest_api
senior_machine_learning_engineer,Senior Machine Learning Engineer,ai_ml,microservices,Microservices,advanced,medium,advanced,6,machine_learning
senior_machine_learning_engineer,Senior Machine Learning Engineer,ai_ml,docker,Docker,advanced,medium,advanced,7,microservices
senior_machine_learning_engineer,Senior Machine Learning Engineer,ai_ml,ci_cd,CI/CD,advanced,medium,advanced,8,docker
senior_machine_learning_engineer,Senior Machine Learning Engineer,ai_ml,tensorflow,TensorFlow,advanced,medium,advanced,9,ci_cd
senior_machine_learning_engineer,Senior Machine Learning Engineer,ai_ml,linux,Linux,advanced,medium,advanced,10,tensorflow
senior_machine_learning_engineer,Senior Machine Learning Engineer,ai_ml,deep_learning,Deep Learning,advanced,medium,advanced,11,linux
senior_machine_learning_engineer,Senior Machine Learning Engineer,ai_ml,pytorch,PyTorch,advanced,medium,advanced,12,deep_learning
senior_machine_learning_engineer,Senior Machine Learning Engineer,data_science,python,Python,fundamental,high,basic,1,
senior_machine_learning_engineer,Senior Machine Learning Engineer,data_science,git,Git,fundamental,high,basic,2,python
senior_machine_learning_engineer,Senior Machine Learning Engineer,data_science,typescript,TypeScript,core,high,intermediate,3,git
senior_machine_learning_engineer,Senior Machine Learning Engineer,data_science,rest_api,REST API,core,medium,intermediate,4,typescript
senior_machine_learning_engineer,Senior Machine Learning Engineer,data_science,machine_learning,Machine Learning,core,medium,intermediate,5,rest_api
senior_machine_learning_engineer,Senior Machine Learning Engineer,data_science,microservices,Microservices,advanced,medium,advanced,6,machine_learning
senior_machine_learning_engineer,Senior Machine Learning Engineer,data_science,docker,Docker,advanced,medium,advanced,7,microservices
senior_machine_learning_engineer,Senior Machine Learning Engineer,data_science,ci_cd,CI/CD,advanced,medium,advanced,8,docker
senior_machine_learning_engineer,Senior Machine Learning Engineer,data_science,tensorflow,TensorFlow,advanced,medium,advanced,9,ci_cd
senior_machine_learning_engineer,Senior Machine Learning Engineer,data_science,linux,Linux,advanced,medium,advanced,10,tensorflow
senior_machine_learning_engineer,Senior Machine Learning Engineer,data_science,deep_learning,Deep Learning,advanced,medium,advanced,11,linux
senior_machine_learning_engineer,Senior Machine Learning Engineer,data_science,pytorch,PyTorch,advanced,medium,advanced,12,deep_learning
senior_network_security_engineer,Senior Network Security Engineer,cyber_security,python,Python,fundamental,high,basic,1,
senior_network_security_engineer,Senior Network Security Engineer,cyber_security,excel,Excel,fundamental,high,basic,2,python
senior_network_security_engineer,Senior Network Security Engineer,cyber_security,problem_solving,Problem Solving,fundamental,high,basic,3,excel
senior_network_security_engineer,Senior Network Security Engineer,cyber_security,typescript,TypeScript,core,medium,intermediate,4,problem_solving
senior_network_security_engineer,Senior Network Security Engineer,cyber_security,machine_learning,Machine Learning,core,medium,intermediate,5,typescript
senior_network_security_engineer,Senior Network Security Engineer,cyber_security,linux,Linux,advanced,medium,advanced,6,machine_learning
senior_network_security_engineer,Senior Network Security Engineer,cyber_security,cybersecurity,Cybersecurity,advanced,medium,advanced,7,linux
senior_network_security_engineer,Senior Network Security Engineer,devops,python,Python,fundamental,high,basic,1,
senior_network_security_engineer,Senior Network Security Engineer,devops,excel,Excel,fundamental,high,basic,2,python
senior_network_security_engineer,Senior Network Security Engineer,devops,problem_solving,Problem Solving,fundamental,high,basic,3,excel
senior_network_security_engineer,Senior Network Security Engineer,devops,typescript,TypeScript,core,medium,intermediate,4,problem_solving
senior_network_security_engineer,Senior Network Security Engineer,devops,machine_learning,Machine Learning,core,medium,intermediate,5,typescript
senior_network_security_engineer,Senior Network Security Engineer,devops,linux,Linux,advanced,medium,advanced,6,machine_learning
senior_network_security_engineer,Senior Network Security Engineer,devops,cybersecurity,Cybersecurity,advanced,medium,advanced,7,linux
senior_odoo_developer,Senior Odoo Developer,web_development,html,HTML,fundamental,high,basic,1,
senior_odoo_developer,Senior Odoo Developer,web_development,javascript,JavaScript,fundamental,high,basic,2,html
senior_odoo_developer,Senior Odoo Developer,web_development,python,Python,fundamental,high,basic,3,javascript
senior_odoo_developer,Senior Odoo Developer,web_development,css,CSS,fundamental,medium,basic,4,python
senior_odoo_developer,Senior Odoo Developer,web_development,typescript,TypeScript,core,medium,intermediate,5,css
senior_odoo_developer,Senior Odoo Developer,web_development,postgresql,PostgreSQL,core,medium,intermediate,6,typescript
senior_odoo_developer,Senior Odoo Developer,web_development,machine_learning,Machine Learning,core,medium,intermediate,7,postgresql
senior_odoo_developer__technical_,Senior Odoo Developer (Technical),web_development,html,HTML,fundamental,high,basic,1,
senior_odoo_developer__technical_,Senior Odoo Developer (Technical),web_development,javascript,JavaScript,fundamental,high,basic,2,html
senior_odoo_developer__technical_,Senior Odoo Developer (Technical),web_development,python,Python,fundamental,high,basic,3,javascript
senior_odoo_developer__technical_,Senior Odoo Developer (Technical),web_development,css,CSS,fundamental,medium,basic,4,python
senior_odoo_developer__technical_,Senior Odoo Developer (Technical),web_development,typescript,TypeScript,core,medium,intermediate,5,css
senior_odoo_developer__technical_,Senior Odoo Developer (Technical),web_development,postgresql,PostgreSQL,core,medium,intermediate,6,typescript
senior_odoo_developer__technical_,Senior Odoo Developer (Technical),web_development,machine_learning,Machine Learning,core,medium,intermediate,7,postgresql
senior_programmer___kota_makassar_,Senior Programmer ( Kota Makassar),web_development,html,HTML,fundamental,high,basic,1,
senior_programmer___kota_makassar_,Senior Programmer ( Kota Makassar),web_development,css,CSS,fundamental,high,basic,2,html
senior_programmer___kota_makassar_,Senior Programmer ( Kota Makassar),web_development,php,PHP,fundamental,high,basic,3,css
senior_programmer___kota_makassar_,Senior Programmer ( Kota Makassar),web_development,mysql,MySQL,core,medium,intermediate,4,php
senior_software_engineer,Senior Software Engineer,web_development,ruby,Ruby,fundamental,high,basic,1,
senior_software_engineer,Senior Software Engineer,web_development,html,HTML,fundamental,high,basic,2,ruby
senior_software_engineer,Senior Software Engineer,web_development,javascript,JavaScript,fundamental,high,basic,3,html
senior_software_engineer,Senior Software Engineer,web_development,agile_scrum,Agile/Scrum,fundamental,medium,basic,4,javascript
senior_software_engineer,Senior Software Engineer,web_development,git,Git,fundamental,medium,basic,5,agile_scrum
senior_software_engineer,Senior Software Engineer,web_development,css,CSS,fundamental,medium,basic,6,git
senior_software_engineer,Senior Software Engineer,web_development,vue_js,Vue.js,core,medium,intermediate,7,css
senior_software_engineer,Senior Software Engineer,web_development,postgresql,PostgreSQL,core,medium,intermediate,8,vue_js
senior_software_engineer,Senior Software Engineer,web_development,rest_api,REST API,core,medium,intermediate,9,postgresql
senior_software_engineer,Senior Software Engineer,web_development,react_js,React.js,core,medium,intermediate,10,rest_api
senior_software_engineer,Senior Software Engineer,web_development,mysql,MySQL,core,medium,intermediate,11,react_js
senior_software_engineer,Senior Software Engineer,web_development,machine_learning,Machine Learning,core,medium,intermediate,12,mysql
senior_software_engineer,Senior Software Engineer,web_development,azure,Azure,advanced,medium,advanced,13,machine_learning
senior_software_engineer,Senior Software Engineer,web_development,microservices,Microservices,advanced,medium,advanced,14,azure
senior_software_engineer,Senior Software Engineer,web_development,docker,Docker,advanced,medium,advanced,15,microservices
senior_software_engineer,Senior Software Engineer,web_development,gcp,GCP,advanced,medium,advanced,16,docker
senior_software_engineer,Senior Software Engineer,web_development,ci_cd,CI/CD,advanced,medium,advanced,17,gcp
senior_software_engineer,Senior Software Engineer,web_development,aws,AWS,advanced,medium,advanced,18,ci_cd
senior_software_engineer__fe__react_react_native_,"Senior Software Engineer (FE, React/React Native)",web_development,javascript,JavaScript,fundamental,high,basic,1,
senior_software_engineer__fe__react_react_native_,"Senior Software Engineer (FE, React/React Native)",web_development,git,Git,fundamental,high,basic,2,javascript
senior_software_engineer__fe__react_react_native_,"Senior Software Engineer (FE, React/React Native)",web_development,css,CSS,fundamental,high,basic,3,git
senior_software_engineer__fe__react_react_native_,"Senior Software Engineer (FE, React/React Native)",web_development,typescript,TypeScript,core,medium,intermediate,4,css
senior_software_engineer__fe__react_react_native_,"Senior Software Engineer (FE, React/React Native)",web_development,react_native,React Native,core,medium,intermediate,5,typescript
senior_software_engineer__fe__react_react_native_,"Senior Software Engineer (FE, React/React Native)",web_development,graphql,GraphQL,core,medium,intermediate,6,react_native
senior_software_engineer__fe__react_react_native_,"Senior Software Engineer (FE, React/React Native)",web_development,tailwind_css,Tailwind CSS,core,medium,intermediate,7,graphql
senior_software_engineer__fe__react_react_native_,"Senior Software Engineer (FE, React/React Native)",web_development,react_js,React.js,core,medium,intermediate,8,tailwind_css
senior_software_engineer__fe__react_react_native_,"Senior Software Engineer (FE, React/React Native)",web_development,next_js,Next.js,core,medium,intermediate,9,react_js
senior_software_engineer__fe__react_react_native_,"Senior Software Engineer (FE, React/React Native)",web_development,ci_cd,CI/CD,advanced,medium,advanced,10,next_js
senior_software_engineer___technical_lead___cmms_platform,Senior Software Engineer / Technical Lead - CMMS Platform,devops,typescript,TypeScript,core,high,intermediate,1,
senior_software_engineer___technical_lead___cmms_platform,Senior Software Engineer / Technical Lead - CMMS Platform,devops,golang,Golang,core,high,intermediate,2,typescript
senior_software_engineer___technical_lead___cmms_platform,Senior Software Engineer / Technical Lead - CMMS Platform,devops,next_js,Next.js,core,high,intermediate,3,golang
senior_software_engineer___technical_lead___cmms_platform,Senior Software Engineer / Technical Lead - CMMS Platform,devops,azure,Azure,advanced,medium,advanced,4,next_js
senior_software_engineer___technical_lead___cmms_platform,Senior Software Engineer / Technical Lead - CMMS Platform,devops,gcp,GCP,advanced,medium,advanced,5,azure
senior_software_engineer___technical_lead___cmms_platform,Senior Software Engineer / Technical Lead - CMMS Platform,devops,aws,AWS,advanced,medium,advanced,6,gcp
senior_software_engineer___technical_lead___cmms_platform,Senior Software Engineer / Technical Lead - CMMS Platform,web_development,typescript,TypeScript,core,high,intermediate,1,
senior_software_engineer___technical_lead___cmms_platform,Senior Software Engineer / Technical Lead - CMMS Platform,web_development,golang,Golang,core,high,intermediate,2,typescript
senior_software_engineer___technical_lead___cmms_platform,Senior Software Engineer / Technical Lead - CMMS Platform,web_development,next_js,Next.js,core,high,intermediate,3,golang
senior_software_engineer___technical_lead___cmms_platform,Senior Software Engineer / Technical Lead - CMMS Platform,web_development,azure,Azure,advanced,medium,advanced,4,next_js
senior_software_engineer___technical_lead___cmms_platform,Senior Software Engineer / Technical Lead - CMMS Platform,web_development,gcp,GCP,advanced,medium,advanced,5,azure
senior_software_engineer___technical_lead___cmms_platform,Senior Software Engineer / Technical Lead - CMMS Platform,web_development,aws,AWS,advanced,medium,advanced,6,gcp
senior_software_engineer__backend,"Senior Software Engineer, Backend",devops,excel,Excel,fundamental,high,basic,1,
senior_software_engineer__backend,"Senior Software Engineer, Backend",devops,agile_scrum,Agile/Scrum,fundamental,high,basic,2,excel
senior_software_engineer__backend,"Senior Software Engineer, Backend",devops,sql,SQL,fundamental,high,basic,3,agile_scrum
senior_software_engineer__backend,"Senior Software Engineer, Backend",devops,typescript,TypeScript,core,medium,intermediate,4,sql
senior_software_engineer__backend,"Senior Software Engineer, Backend",devops,golang,Golang,core,medium,intermediate,5,typescript
senior_software_engineer__backend,"Senior Software Engineer, Backend",devops,kubernetes,Kubernetes,advanced,medium,advanced,6,golang
senior_software_engineer__backend,"Senior Software Engineer, Backend",web_development,java,Java,fundamental,high,basic,1,
senior_software_engineer__backend,"Senior Software Engineer, Backend",web_development,excel,Excel,fundamental,high,basic,2,java
senior_software_engineer__backend,"Senior Software Engineer, Backend",web_development,agile_scrum,Agile/Scrum,fundamental,high,basic,3,excel
senior_software_engineer__backend,"Senior Software Engineer, Backend",web_development,python,Python,fundamental,medium,basic,4,agile_scrum
senior_software_engineer__backend,"Senior Software Engineer, Backend",web_development,sql,SQL,fundamental,medium,basic,5,python
senior_software_engineer__backend,"Senior Software Engineer, Backend",web_development,git,Git,fundamental,medium,basic,6,sql
senior_software_engineer__backend,"Senior Software Engineer, Backend",web_development,typescript,TypeScript,core,medium,intermediate,7,git
senior_software_engineer__backend,"Senior Software Engineer, Backend",web_development,postgresql,PostgreSQL,core,medium,intermediate,8,typescript
senior_software_engineer__backend,"Senior Software Engineer, Backend",web_development,golang,Golang,core,medium,intermediate,9,postgresql
senior_software_engineer__backend,"Senior Software Engineer, Backend",web_development,mysql,MySQL,core,medium,intermediate,10,golang
senior_software_engineer__backend,"Senior Software Engineer, Backend",web_development,azure,Azure,advanced,medium,advanced,11,mysql
senior_software_engineer__backend,"Senior Software Engineer, Backend",web_development,kubernetes,Kubernetes,advanced,medium,advanced,12,azure
senior_software_engineer__backend,"Senior Software Engineer, Backend",web_development,microservices,Microservices,advanced,medium,advanced,13,kubernetes
senior_software_engineer__backend,"Senior Software Engineer, Backend",web_development,gcp,GCP,advanced,medium,advanced,14,microservices
senior_software_engineer__backend,"Senior Software Engineer, Backend",web_development,ci_cd,CI/CD,advanced,medium,advanced,15,gcp
senior_software_engineer__backend,"Senior Software Engineer, Backend",web_development,aws,AWS,advanced,medium,advanced,16,ci_cd
senior_software_engineering__ai_,Senior Software Engineering (AI),ai_ml,python,Python,fundamental,high,basic,1,
senior_software_engineering__ai_,Senior Software Engineering (AI),ai_ml,typescript,TypeScript,core,high,intermediate,2,python
senior_software_engineering__ai_,Senior Software Engineering (AI),ai_ml,scikit_learn,Scikit-Learn,core,high,intermediate,3,typescript
senior_software_engineering__ai_,Senior Software Engineering (AI),ai_ml,machine_learning,Machine Learning,core,medium,intermediate,4,scikit_learn
senior_software_engineering__ai_,Senior Software Engineering (AI),ai_ml,tensorflow,TensorFlow,advanced,medium,advanced,5,machine_learning
senior_software_engineering__ai_,Senior Software Engineering (AI),ai_ml,pytorch,PyTorch,advanced,medium,advanced,6,tensorflow
senior_system_engineer,Senior System Engineer,cyber_security,java,Java,fundamental,high,basic,1,
senior_system_engineer,Senior System Engineer,cyber_security,git,Git,fundamental,high,basic,2,java
senior_system_engineer,Senior System Engineer,cyber_security,typescript,TypeScript,core,high,intermediate,3,git
senior_system_engineer,Senior System Engineer,cyber_security,postgresql,PostgreSQL,core,medium,intermediate,4,typescript
senior_system_engineer,Senior System Engineer,cyber_security,spring_boot,Spring Boot,core,medium,intermediate,5,postgresql
senior_system_engineer,Senior System Engineer,cyber_security,kubernetes,Kubernetes,advanced,medium,advanced,6,spring_boot
senior_system_engineer,Senior System Engineer,cyber_security,microservices,Microservices,advanced,medium,advanced,7,kubernetes
senior_system_engineer,Senior System Engineer,cyber_security,docker,Docker,advanced,medium,advanced,8,microservices
senior_system_engineer,Senior System Engineer,cyber_security,linux,Linux,advanced,medium,advanced,9,docker
senior_system_engineer,Senior System Engineer,devops,java,Java,fundamental,high,basic,1,
senior_system_engineer,Senior System Engineer,devops,git,Git,fundamental,high,basic,2,java
senior_system_engineer,Senior System Engineer,devops,typescript,TypeScript,core,high,intermediate,3,git
senior_system_engineer,Senior System Engineer,devops,postgresql,PostgreSQL,core,medium,intermediate,4,typescript
senior_system_engineer,Senior System Engineer,devops,spring_boot,Spring Boot,core,medium,intermediate,5,postgresql
senior_system_engineer,Senior System Engineer,devops,kubernetes,Kubernetes,advanced,medium,advanced,6,spring_boot
