question_id,domain_interest,target_role,current_level,blocker_type,question,answer_type,options,purpose,priority
Q_WEB__0742,web_development,frontend_developer,basic,skill_gap_confusion,Pertanyaan untuk frontend_developer level basic mengenai blocker skill_gap_confusion pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_742,high
Q_DATA_0743,data_science,data_analyst,intermediate,skill_gap_confusion,Pertanyaan untuk data_analyst level intermediate mengenai blocker skill_gap_confusion pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_743,high
Q_DATA_0744,data_science,data_analyst,intermediate,no_portfolio,Pertanyaan untuk data_analyst level intermediate mengenai blocker no_portfolio pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_744,high
Q_UI_U_0745,ui_ux,ui_ux_designer,intermediate,no_foundation,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker no_foundation pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_745,high
Q_CYBE_0746,cyber_security,soc_analyst,intermediate,no_foundation,Pertanyaan untuk soc_analyst level intermediate mengenai blocker no_foundation pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_746,high
Q_DATA_0747,data_science,data_analyst,basic,no_portfolio,Pertanyaan untuk data_analyst level basic mengenai blocker no_portfolio pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_747,high
Q_CYBE_0748,cyber_security,soc_analyst,intermediate,no_foundation,Pertanyaan untuk soc_analyst level intermediate mengenai blocker no_foundation pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_748,high
Q_DATA_0749,data_science,data_analyst,beginner,no_starting_point,Pertanyaan untuk data_analyst level beginner mengenai blocker no_starting_point pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_749,high
Q_AI_M_0750,ai_ml,machine_learning_engineer,basic,no_portfolio,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_portfolio pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_750,high
Q_AI_M_0751,ai_ml,machine_learning_engineer,basic,no_starting_point,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_starting_point pada skill mlops?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_751,high
Q_UI_U_0752,ui_ux,ui_ux_designer,basic,no_foundation,Pertanyaan untuk ui_ux_designer level basic mengenai blocker no_foundation pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_752,high
Q_UI_U_0753,ui_ux,ui_ux_designer,intermediate,no_starting_point,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker no_starting_point pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_753,high
Q_WEB__0754,web_development,frontend_developer,advanced,no_portfolio,Pertanyaan untuk frontend_developer level advanced mengenai blocker no_portfolio pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_754,high
Q_AI_M_0755,ai_ml,machine_learning_engineer,basic,no_foundation,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_foundation pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_755,high
Q_AI_M_0756,ai_ml,machine_learning_engineer,basic,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker skill_gap_confusion pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_756,high
Q_AI_M_0757,ai_ml,machine_learning_engineer,basic,no_foundation,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_foundation pada skill mlops?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_757,high
Q_WEB__0758,web_development,frontend_developer,advanced,skill_gap_confusion,Pertanyaan untuk frontend_developer level advanced mengenai blocker skill_gap_confusion pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_758,high
Q_WEB__0759,web_development,frontend_developer,basic,no_foundation,Pertanyaan untuk frontend_developer level basic mengenai blocker no_foundation pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_759,high
Q_AI_M_0760,ai_ml,machine_learning_engineer,basic,no_starting_point,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_starting_point pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_760,high
Q_AI_M_0761,ai_ml,machine_learning_engineer,beginner,no_foundation,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker no_foundation pada skill mlops?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_761,high
Q_CYBE_0762,cyber_security,soc_analyst,intermediate,no_portfolio,Pertanyaan untuk soc_analyst level intermediate mengenai blocker no_portfolio pada skill log_analysis?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_762,high
Q_AI_M_0763,ai_ml,machine_learning_engineer,basic,no_portfolio,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_portfolio pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_763,high
Q_DATA_0764,data_science,data_analyst,beginner,skill_gap_confusion,Pertanyaan untuk data_analyst level beginner mengenai blocker skill_gap_confusion pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_764,high
Q_UI_U_0765,ui_ux,ui_ux_designer,intermediate,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker skill_gap_confusion pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_765,high
Q_UI_U_0766,ui_ux,ui_ux_designer,beginner,no_foundation,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker no_foundation pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_766,high
Q_WEB__0767,web_development,frontend_developer,beginner,skill_gap_confusion,Pertanyaan untuk frontend_developer level beginner mengenai blocker skill_gap_confusion pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_767,high
Q_WEB__0768,web_development,frontend_developer,intermediate,skill_gap_confusion,Pertanyaan untuk frontend_developer level intermediate mengenai blocker skill_gap_confusion pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_768,high
Q_WEB__0769,web_development,frontend_developer,intermediate,no_portfolio,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_portfolio pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_769,high
Q_CYBE_0770,cyber_security,soc_analyst,basic,no_portfolio,Pertanyaan untuk soc_analyst level basic mengenai blocker no_portfolio pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_770,high
Q_UI_U_0771,ui_ux,ui_ux_designer,intermediate,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker skill_gap_confusion pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_771,high
Q_UI_U_0772,ui_ux,ui_ux_designer,advanced,no_portfolio,Pertanyaan untuk ui_ux_designer level advanced mengenai blocker no_portfolio pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_772,high
Q_AI_M_0773,ai_ml,machine_learning_engineer,advanced,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level advanced mengenai blocker skill_gap_confusion pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_773,high
Q_CYBE_0774,cyber_security,soc_analyst,beginner,no_starting_point,Pertanyaan untuk soc_analyst level beginner mengenai blocker no_starting_point pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_774,high
Q_UI_U_0775,ui_ux,ui_ux_designer,intermediate,no_foundation,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker no_foundation pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_775,high
Q_CYBE_0776,cyber_security,soc_analyst,beginner,no_foundation,Pertanyaan untuk soc_analyst level beginner mengenai blocker no_foundation pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_776,high
Q_WEB__0777,web_development,frontend_developer,beginner,no_portfolio,Pertanyaan untuk frontend_developer level beginner mengenai blocker no_portfolio pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_777,high
Q_DATA_0778,data_science,data_analyst,advanced,no_foundation,Pertanyaan untuk data_analyst level advanced mengenai blocker no_foundation pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_778,high
Q_DATA_0779,data_science,data_analyst,intermediate,no_starting_point,Pertanyaan untuk data_analyst level intermediate mengenai blocker no_starting_point pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_779,high
Q_DATA_0780,data_science,data_analyst,intermediate,no_foundation,Pertanyaan untuk data_analyst level intermediate mengenai blocker no_foundation pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_780,high
Q_UI_U_0781,ui_ux,ui_ux_designer,advanced,no_foundation,Pertanyaan untuk ui_ux_designer level advanced mengenai blocker no_foundation pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_781,high
Q_AI_M_0782,ai_ml,machine_learning_engineer,advanced,no_portfolio,Pertanyaan untuk machine_learning_engineer level advanced mengenai blocker no_portfolio pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_782,high
Q_AI_M_0783,ai_ml,machine_learning_engineer,basic,no_starting_point,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_starting_point pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_783,high
Q_AI_M_0784,ai_ml,machine_learning_engineer,basic,no_foundation,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_foundation pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_784,high
Q_AI_M_0785,ai_ml,machine_learning_engineer,beginner,no_starting_point,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker no_starting_point pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_785,high
Q_UI_U_0786,ui_ux,ui_ux_designer,intermediate,no_portfolio,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker no_portfolio pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_786,high
Q_AI_M_0787,ai_ml,machine_learning_engineer,basic,no_foundation,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_foundation pada skill mlops?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_787,high
Q_WEB__0788,web_development,frontend_developer,beginner,no_foundation,Pertanyaan untuk frontend_developer level beginner mengenai blocker no_foundation pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_788,high
Q_CYBE_0789,cyber_security,soc_analyst,basic,no_portfolio,Pertanyaan untuk soc_analyst level basic mengenai blocker no_portfolio pada skill log_analysis?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_789,high
Q_AI_M_0790,ai_ml,machine_learning_engineer,intermediate,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level intermediate mengenai blocker skill_gap_confusion pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_790,high
Q_AI_M_0791,ai_ml,machine_learning_engineer,beginner,no_portfolio,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker no_portfolio pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_791,high
Q_WEB__0792,web_development,frontend_developer,intermediate,skill_gap_confusion,Pertanyaan untuk frontend_developer level intermediate mengenai blocker skill_gap_confusion pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_792,high
Q_UI_U_0793,ui_ux,ui_ux_designer,basic,no_portfolio,Pertanyaan untuk ui_ux_designer level basic mengenai blocker no_portfolio pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_793,high
Q_UI_U_0794,ui_ux,ui_ux_designer,beginner,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker skill_gap_confusion pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_794,high
Q_WEB__0795,web_development,frontend_developer,intermediate,no_foundation,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_foundation pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_795,high
Q_UI_U_0796,ui_ux,ui_ux_designer,basic,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level basic mengenai blocker skill_gap_confusion pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_796,high
Q_WEB__0797,web_development,frontend_developer,intermediate,no_foundation,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_foundation pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_797,high
Q_AI_M_0798,ai_ml,machine_learning_engineer,basic,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker skill_gap_confusion pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_798,high
Q_AI_M_0799,ai_ml,machine_learning_engineer,intermediate,no_starting_point,Pertanyaan untuk machine_learning_engineer level intermediate mengenai blocker no_starting_point pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_799,high
Q_DATA_0800,data_science,data_analyst,intermediate,no_starting_point,Pertanyaan untuk data_analyst level intermediate mengenai blocker no_starting_point pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_800,high
Q_WEB__0801,web_development,frontend_developer,advanced,no_foundation,Pertanyaan untuk frontend_developer level advanced mengenai blocker no_foundation pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_801,high
Q_CYBE_0802,cyber_security,soc_analyst,beginner,no_portfolio,Pertanyaan untuk soc_analyst level beginner mengenai blocker no_portfolio pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_802,high
Q_CYBE_0803,cyber_security,soc_analyst,beginner,no_portfolio,Pertanyaan untuk soc_analyst level beginner mengenai blocker no_portfolio pada skill log_analysis?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_803,high
Q_DATA_0804,data_science,data_analyst,beginner,skill_gap_confusion,Pertanyaan untuk data_analyst level beginner mengenai blocker skill_gap_confusion pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_804,high
Q_UI_U_0805,ui_ux,ui_ux_designer,beginner,no_portfolio,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker no_portfolio pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_805,high
Q_WEB__0806,web_development,frontend_developer,basic,skill_gap_confusion,Pertanyaan untuk frontend_developer level basic mengenai blocker skill_gap_confusion pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_806,high
Q_AI_M_0807,ai_ml,machine_learning_engineer,basic,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker skill_gap_confusion pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_807,high
Q_WEB__0808,web_development,frontend_developer,basic,no_portfolio,Pertanyaan untuk frontend_developer level basic mengenai blocker no_portfolio pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_808,high
Q_WEB__0809,web_development,frontend_developer,advanced,no_foundation,Pertanyaan untuk frontend_developer level advanced mengenai blocker no_foundation pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_809,high
Q_WEB__0810,web_development,frontend_developer,intermediate,no_starting_point,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_starting_point pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_810,high
Q_DATA_0811,data_science,data_analyst,beginner,skill_gap_confusion,Pertanyaan untuk data_analyst level beginner mengenai blocker skill_gap_confusion pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_811,high
Q_WEB__0812,web_development,frontend_developer,intermediate,skill_gap_confusion,Pertanyaan untuk frontend_developer level intermediate mengenai blocker skill_gap_confusion pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_812,high
Q_CYBE_0813,cyber_security,soc_analyst,advanced,no_foundation,Pertanyaan untuk soc_analyst level advanced mengenai blocker no_foundation pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_813,high
Q_DATA_0814,data_science,data_analyst,beginner,no_starting_point,Pertanyaan untuk data_analyst level beginner mengenai blocker no_starting_point pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_814,high
Q_DATA_0815,data_science,data_analyst,advanced,skill_gap_confusion,Pertanyaan untuk data_analyst level advanced mengenai blocker skill_gap_confusion pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_815,high
Q_AI_M_0816,ai_ml,machine_learning_engineer,basic,no_foundation,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_foundation pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_816,high
Q_DATA_0817,data_science,data_analyst,intermediate,no_foundation,Pertanyaan untuk data_analyst level intermediate mengenai blocker no_foundation pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_817,high
Q_UI_U_0818,ui_ux,ui_ux_designer,basic,no_portfolio,Pertanyaan untuk ui_ux_designer level basic mengenai blocker no_portfolio pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_818,high
Q_AI_M_0819,ai_ml,machine_learning_engineer,basic,no_portfolio,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_portfolio pada skill mlops?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_819,high
Q_WEB__0820,web_development,frontend_developer,basic,no_starting_point,Pertanyaan untuk frontend_developer level basic mengenai blocker no_starting_point pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_820,high
Q_WEB__0821,web_development,frontend_developer,intermediate,skill_gap_confusion,Pertanyaan untuk frontend_developer level intermediate mengenai blocker skill_gap_confusion pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_821,high
Q_UI_U_0822,ui_ux,ui_ux_designer,beginner,no_foundation,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker no_foundation pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_822,high
Q_DATA_0823,data_science,data_analyst,advanced,no_portfolio,Pertanyaan untuk data_analyst level advanced mengenai blocker no_portfolio pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_823,high
Q_WEB__0824,web_development,frontend_developer,basic,no_portfolio,Pertanyaan untuk frontend_developer level basic mengenai blocker no_portfolio pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_824,high
Q_AI_M_0825,ai_ml,machine_learning_engineer,intermediate,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level intermediate mengenai blocker skill_gap_confusion pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_825,high
Q_CYBE_0826,cyber_security,soc_analyst,basic,no_portfolio,Pertanyaan untuk soc_analyst level basic mengenai blocker no_portfolio pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_826,high
Q_CYBE_0827,cyber_security,soc_analyst,advanced,no_foundation,Pertanyaan untuk soc_analyst level advanced mengenai blocker no_foundation pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_827,high
Q_AI_M_0828,ai_ml,machine_learning_engineer,beginner,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker skill_gap_confusion pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_828,high
Q_AI_M_0829,ai_ml,machine_learning_engineer,advanced,no_portfolio,Pertanyaan untuk machine_learning_engineer level advanced mengenai blocker no_portfolio pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_829,high
Q_DATA_0830,data_science,data_analyst,beginner,no_starting_point,Pertanyaan untuk data_analyst level beginner mengenai blocker no_starting_point pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_830,high
Q_UI_U_0831,ui_ux,ui_ux_designer,basic,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level basic mengenai blocker skill_gap_confusion pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_831,high
Q_CYBE_0832,cyber_security,soc_analyst,beginner,no_portfolio,Pertanyaan untuk soc_analyst level beginner mengenai blocker no_portfolio pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_832,high
Q_AI_M_0833,ai_ml,machine_learning_engineer,beginner,no_portfolio,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker no_portfolio pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_833,high
Q_CYBE_0834,cyber_security,soc_analyst,advanced,no_starting_point,Pertanyaan untuk soc_analyst level advanced mengenai blocker no_starting_point pada skill log_analysis?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_834,high
Q_DATA_0835,data_science,data_analyst,beginner,no_starting_point,Pertanyaan untuk data_analyst level beginner mengenai blocker no_starting_point pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_835,high
Q_DATA_0836,data_science,data_analyst,basic,no_portfolio,Pertanyaan untuk data_analyst level basic mengenai blocker no_portfolio pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_836,high
Q_DATA_0837,data_science,data_analyst,advanced,no_foundation,Pertanyaan untuk data_analyst level advanced mengenai blocker no_foundation pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_837,high
Q_WEB__0838,web_development,frontend_developer,basic,no_foundation,Pertanyaan untuk frontend_developer level basic mengenai blocker no_foundation pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_838,high
Q_WEB__0839,web_development,frontend_developer,basic,no_starting_point,Pertanyaan untuk frontend_developer level basic mengenai blocker no_starting_point pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_839,high
Q_DATA_0840,data_science,data_analyst,basic,no_foundation,Pertanyaan untuk data_analyst level basic mengenai blocker no_foundation pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_840,high
Q_UI_U_0841,ui_ux,ui_ux_designer,intermediate,no_foundation,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker no_foundation pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_841,high
Q_CYBE_0842,cyber_security,soc_analyst,advanced,no_portfolio,Pertanyaan untuk soc_analyst level advanced mengenai blocker no_portfolio pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_842,high
Q_DATA_0843,data_science,data_analyst,basic,no_portfolio,Pertanyaan untuk data_analyst level basic mengenai blocker no_portfolio pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_843,high
Q_DATA_0844,data_science,data_analyst,advanced,no_starting_point,Pertanyaan untuk data_analyst level advanced mengenai blocker no_starting_point pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_844,high
Q_AI_M_0845,ai_ml,machine_learning_engineer,basic,no_foundation,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_foundation pada skill mlops?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_845,high
Q_WEB__0846,web_development,frontend_developer,advanced,skill_gap_confusion,Pertanyaan untuk frontend_developer level advanced mengenai blocker skill_gap_confusion pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_846,high
Q_DATA_0847,data_science,data_analyst,advanced,no_portfolio,Pertanyaan untuk data_analyst level advanced mengenai blocker no_portfolio pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_847,high
Q_UI_U_0848,ui_ux,ui_ux_designer,beginner,no_starting_point,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker no_starting_point pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_848,high
Q_WEB__0849,web_development,frontend_developer,basic,skill_gap_confusion,Pertanyaan untuk frontend_developer level basic mengenai blocker skill_gap_confusion pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_849,high
Q_UI_U_0850,ui_ux,ui_ux_designer,beginner,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker skill_gap_confusion pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_850,high
Q_WEB__0851,web_development,frontend_developer,intermediate,no_foundation,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_foundation pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_851,high
Q_AI_M_0852,ai_ml,machine_learning_engineer,basic,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker skill_gap_confusion pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_852,high
Q_WEB__0853,web_development,frontend_developer,intermediate,no_portfolio,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_portfolio pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_853,high
Q_UI_U_0854,ui_ux,ui_ux_designer,intermediate,no_foundation,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker no_foundation pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_854,high
Q_AI_M_0855,ai_ml,machine_learning_engineer,basic,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker skill_gap_confusion pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_855,high
Q_UI_U_0856,ui_ux,ui_ux_designer,basic,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level basic mengenai blocker skill_gap_confusion pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_856,high
Q_AI_M_0857,ai_ml,machine_learning_engineer,advanced,no_portfolio,Pertanyaan untuk machine_learning_engineer level advanced mengenai blocker no_portfolio pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_857,high
Q_DATA_0858,data_science,data_analyst,basic,skill_gap_confusion,Pertanyaan untuk data_analyst level basic mengenai blocker skill_gap_confusion pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_858,high
Q_CYBE_0859,cyber_security,soc_analyst,intermediate,skill_gap_confusion,Pertanyaan untuk soc_analyst level intermediate mengenai blocker skill_gap_confusion pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_859,high
Q_UI_U_0860,ui_ux,ui_ux_designer,beginner,no_foundation,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker no_foundation pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_860,high
Q_WEB__0861,web_development,frontend_developer,beginner,no_portfolio,Pertanyaan untuk frontend_developer level beginner mengenai blocker no_portfolio pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_861,high
